gene_id,gene_name,chr,start,end,min_rank,min_pop,max_rank,rank_range
ENSG00000168542.18,COL3A1,2,188974373,189012746,0.21226415094339623,KHV,0.5440198458777579,0.33175569493436163
ENSG00000186487.21,MYT1L,2,1789113,2331664,0.21229729015899848,CLM,0.6022727272727273,0.38997543711372884
ENSG00000175183.10,CSRP2,12,76858709,76879023,0.2122982158028887,JPT,0.7109002226699184,0.49860200686702966
ENSG00000141934.10,PLPP2,19,281040,291403,0.21233531661708457,CDX,0.9339228040451104,0.7215874874280258
ENSG00000136696.11,IL36B,2,113022089,113052867,0.2123635978387541,GIH,0.8239317145583713,0.6115681167196172
ENSG00000203740.4,NTMT2,1,170145959,170168866,0.21238657944714076,GWD,0.904429274488014,0.6920426950408732
ENSG00000129347.21,KRI1,19,10553085,10566031,0.2124491843091706,MSL,0.926528233923085,0.7140790496139144
ENSG00000122735.16,DNAI1,9,34457414,34520988,0.21249208693817262,GWD,0.5952771747763012,0.38278508783812853
ENSG00000185267.10,CDNF,10,14819245,14838575,0.21254244482173174,FIN,0.8135226433020163,0.6009801984802845
ENSG00000255837.2,TAS2R20,12,10995961,10998304,0.21260757087798954,MSL,0.9452004023931805,0.732592831515191
ENSG00000116871.16,MAP7D1,1,36155579,36180849,0.21265006081760007,IBS,0.7744796091758709,0.5618295483582708
ENSG00000198003.12,ODAD3,19,11420604,11435782,0.21268142811738533,GIH,0.8295682465955875,0.6168868184782021
ENSG00000113269.14,RNF130,5,179911651,180072113,0.21274457958751983,ITU,0.6506954360357502,0.4379508564482304
ENSG00000068912.15,ERLEC1,2,53787009,53833038,0.21279186742203632,PEL,0.8039537841848633,0.591161916762827
ENSG00000165929.13,TC2N,14,91779746,91867536,0.2128255242723575,CLM,0.8083983962861363,0.5955728720137787
ENSG00000096717.12,SIRT1,10,67884656,67918390,0.21283801661639415,CEU,0.8399047367028314,0.6270667200864373
ENSG00000221954.2,OR4C12,11,49981473,49982535,0.21286815158872585,LWK,0.6639261655969872,0.4510580140082614
ENSG00000136694.9,IL36A,2,113005459,113008044,0.2129001483994064,KHV,0.6990322068856101,0.48613205848620367
ENSG00000096996.16,IL12RB1,19,18058995,18098944,0.21291107116421698,STU,0.8535642410761571,0.6406531699119402
ENSG00000177830.18,CHID1,11,867859,915058,0.21292093317850733,LWK,0.6177796637139977,0.4048587305354904
ENSG00000134389.11,CFHR5,1,196975010,197009678,0.21295314818740724,KHV,0.7221577113902671,0.5092045632028599
ENSG00000142185.18,TRPM2,21,44350163,44443081,0.21295413621438408,TSI,0.8536443764184304,0.6406902402040463
ENSG00000196544.8,BORCS6,17,8188345,8190180,0.21297371476828883,LWK,0.8199523683514157,0.6069786535831269
ENSG00000166796.12,LDHC,11,18412318,18452063,0.21302463262501323,PJL,0.8903198564340757,0.6772952238090625
ENSG00000125434.11,SLC25A35,17,8287763,8295400,0.2130264963580703,LWK,0.7729675441378582,0.5599410477797879
ENSG00000120094.9,HOXB1,17,48528526,48531011,0.2130947323704333,JPT,0.520097313306537,0.30700258093610366
ENSG00000155561.15,NUP205,7,135557917,135648757,0.2131095462487425,PEL,0.7384452670544686,0.5253357208057261
ENSG00000089012.14,SIRPG,20,1629152,1657779,0.21311214755140978,KHV,0.9092211375212224,0.6961089899698125
ENSG00000268614.1,ENSG00000268614,19,7533595,7540059,0.21312081068242994,YRI,0.8266003070895325,0.6134794964071025
ENSG00000130803.15,ZNF317,19,9140397,9163424,0.2131225547213704,STU,0.8852104123765774,0.672087857655207
ENSG00000154262.13,ABCA6,17,69078702,69141895,0.21317542561065878,STU,0.441090812814403,0.2279153872037442
ENSG00000197887.6,OR1S2,11,58203204,58204142,0.21321185720356992,CDX,0.8917703096057158,0.6785584524021459
ENSG00000150637.9,CD226,18,69831158,69961803,0.21322051824431518,ITU,0.7720363137337697,0.5588157954894545
ENSG00000137509.12,PRCP,11,82822936,82970584,0.21322866387312364,CHB,0.5816882773220429,0.3684596134489192
ENSG00000187796.16,CARD9,9,136363956,136373681,0.2133431858967592,LWK,0.7747261470074615,0.5613829611107022
ENSG00000172845.18,SP3,2,173880850,173965373,0.2133446663833404,CDX,0.8388309419177212,0.6254862755343809
ENSG00000267110.1,ENSG00000267110,19,55154757,55160671,0.21339200508959813,GBR,0.844903988183161,0.6315119830935629
ENSG00000012779.12,ALOX5,10,45374176,45446119,0.21348017154656643,PEL,0.5632958404074703,0.3498156688609039
ENSG00000119977.22,TCTN3,10,95659823,95694143,0.21349440810297532,GWD,0.815764381820108,0.6022699737171326
ENSG00000240720.10,LRRD1,7,92141643,92179531,0.2135505093378608,FIN,0.4509668508287293,0.2374163414908685
ENSG00000161533.12,ACOX1,17,75941507,75979177,0.21360868414085252,CHS,0.8265688499498601,0.6129601658090076
ENSG00000143119.14,CD53,1,110871188,110899922,0.213610685813843,MSL,0.93380790480238,0.720197218988537
ENSG00000172689.2,MS4A10,11,60785333,60801305,0.2136529995226224,CHB,0.8992326012172532,0.6855796016946308
ENSG00000147437.10,GNRH1,8,25419258,25424654,0.21365662139219016,FIN,0.3843875608208166,0.17073093942862644
ENSG00000169016.17,E2F6,2,11444375,11466177,0.21374490390215492,PEL,0.5254640647310804,0.3117191608289255
ENSG00000262302.1,ENSG00000262302,17,7246829,7262089,0.21376543861501107,LWK,0.6959491660047656,0.48218372738975457
ENSG00000136521.13,NDUFB5,3,179604690,179627647,0.21376754037595977,CHS,0.5068217874140666,0.2930542470381068
ENSG00000213512.3,GBP7,1,89131742,89176009,0.21379164686625482,ASW,0.397999682489284,0.1842080356230292
ENSG00000160310.19,PRMT2,21,46635595,46665124,0.21379785037327262,PEL,0.7642879864277383,0.5504901360544657
ENSG00000162367.12,TAL1,1,47216290,47232225,0.21380693513484986,YRI,0.6461057870492931,0.4322988519144433
ENSG00000115084.15,SLC35F5,2,113705011,113756693,0.21389124893797792,JPT,0.8775996189871408,0.6637083700491628
ENSG00000005884.18,ITGA3,17,50055968,50090481,0.21390742506090457,TSI,0.9088261767353206,0.6949187516744161
ENSG00000139567.14,ACVRL1,12,51906908,51923361,0.21395668978662571,PEL,0.8146771452846219,0.6007204554979961
ENSG00000173480.11,ZNF417,19,57900296,57916610,0.21398048008441045,ACB,0.6038265846936612,0.3898461046092508
ENSG00000078114.19,NEBL,10,20779973,21293011,0.21401334604385128,TSI,0.6788448339580804,0.4648314879142291
ENSG00000198146.4,ZNF770,15,34978341,34988287,0.21401374933897407,ITU,0.7141349097434815,0.5001211604045074
ENSG00000181072.12,CHRM2,7,136868652,137020255,0.21406614373542507,KHV,0.6841826744985977,0.4701165307631726
ENSG00000153250.21,RBMS1,2,160272151,160493807,0.21408212815369998,ESN,0.740387670797585,0.5263055426438851
ENSG00000184524.6,CEND1,11,787115,790113,0.2141155291999788,PEL,0.6522569352357714,0.43814140603579266
ENSG00000285815.1,GET1-SH3BGR,21,39380332,39515506,0.21413037712830849,CHB,0.7908060586802246,0.5766756815519161
ENSG00000166741.9,NNMT,11,114257787,114313536,0.21413423815077934,GBR,0.5970653436081494,0.3829311054573701
ENSG00000177034.18,MTX3,5,79976716,79991262,0.21413490974348148,LWK,0.7260259465184008,0.5118910367749193
ENSG00000198168.9,SVIP,11,22813799,22830299,0.21417638676307596,YRI,0.5544554455445545,0.34027905878147857
ENSG00000253159.3,PCDHGA12,5,141430507,141512975,0.21427814288742844,KHV,0.669761553070268,0.45548341018283955
ENSG00000230522.5,MBD3L2,19,7049321,7051735,0.21429701925613295,ACB,0.7149532710280374,0.5006562517719044
ENSG00000116882.15,HAO2,1,119368779,119394130,0.21434630473968827,GBR,0.7498937977909941,0.5355474930513058
ENSG00000145919.11,BOD1,5,173607145,173616659,0.21440713982150447,CDX,0.8188701223063483,0.6044629824848438
ENSG00000130881.14,LRP3,19,33177603,33208864,0.21450551782682512,FIN,0.8893014374370127,0.6747959196101876
ENSG00000138175.9,ARL3,10,102673731,102714397,0.21450820970381712,MSL,0.6123952921217263,0.39788708241790915
ENSG00000198937.9,CCDC167,6,37482938,37499893,0.21452765281820588,MXL,0.4329902376910017,0.21846258487279582
ENSG00000177853.15,ZNF518A,10,96129715,96205288,0.21455716246173334,LWK,0.761235063973776,0.5466779015120427
ENSG00000187678.10,SPRY4,5,142310427,142326455,0.21456080189923504,ACB,0.6194634068899826,0.40490260499074754
ENSG00000152214.14,RIT2,18,42743227,43115691,0.21464887194153162,TSI,0.5412717742362472,0.3266229022947156
ENSG00000108602.18,ALDH3A1,17,19737984,19748943,0.21466272564129632,ESN,0.8903622765607596,0.6756995509194633
ENSG00000177291.4,GJD4,10,35605341,35608935,0.21477079796264856,FIN,0.7073948151296218,0.49262401716697324
ENSG00000197472.15,ZNF695,1,246945547,247008093,0.21482658194334128,CHS,0.9424680671381822,0.727641485194841
ENSG00000155754.15,C2CD6,2,201487421,201619178,0.21490972626674432,PEL,0.6351550960118169,0.42024536974507254
ENSG00000204613.11,TRIM10,6,30151943,30161211,0.21491529001952817,YRI,0.8499073829055306,0.6349920928860024
ENSG00000269237.1,ENSG00000269237,19,21405159,21491266,0.21496806882356045,YRI,0.7106419008308197,0.49567383200725923
ENSG00000215183.5,MSMP,9,35752990,35756613,0.21502590673575128,STU,0.425531914893617,0.21050600815786574
ENSG00000165684.6,SNAPC4,9,136375567,136400176,0.2150321967697667,LWK,0.9061127282349828,0.6910805314652161
ENSG00000162706.13,CADM3,1,159171609,159203313,0.2150321967697667,ESN,0.6931091014860649,0.47807690471629816
ENSG00000212724.3,KRTAP2-3,17,41059240,41060114,0.215036078098472,FIN,0.9946162778422886,0.7795801997438165
ENSG00000066382.17,MPPED2,11,30384493,30586872,0.21508497835954818,ESN,0.6179412543000794,0.4028562759405312
ENSG00000073331.18,ALPK1,4,112285509,112442621,0.2151411237140596,ACB,0.615070093457944,0.39992896974388437
ENSG00000169989.3,TIGD4,4,152769354,152779730,0.21516447542108877,ASW,0.5746035113774997,0.3594390359564109
ENSG00000065911.13,MTHFD2,2,74186172,74217565,0.2151710986333298,GIH,0.7031117247238743,0.48794062609054445
ENSG00000254505.11,CHMP4A,14,24209615,24213830,0.2151885345602623,IBS,0.8396081546200689,0.6244196200598066
ENSG00000111605.18,CPSF6,12,69239569,69274358,0.21519455150203262,MSL,0.6225235724123318,0.4073290209102992
ENSG00000112655.16,PTK7,6,43076307,43161719,0.21524830220713073,FIN,0.5664742944882724,0.3512259922811416
ENSG00000251569.1,ENSG00000251569,2,169479480,169525922,0.21528035156456823,PEL,0.6841408525284618,0.46886050096389353
ENSG00000115750.17,TAF1B,2,9843443,9934416,0.21529610471867414,LWK,0.9577978740282406,0.7425017693095665
ENSG00000100865.15,CINP,14,102341102,102362916,0.21529939329992087,ACB,0.5248823311650537,0.3095829378651328
ENSG00000110958.16,PTGES3,12,56663341,56688408,0.21530569071292574,BEB,0.8269362758038118,0.6116305850908861
ENSG00000197892.13,KIF13B,8,29067278,29263124,0.2153471891691787,IBS,0.49267826825127337,0.27733107908209464
ENSG00000131116.12,ZNF428,19,43607224,43619629,0.2153529380708516,MSL,0.6073603388933015,0.39200740082244995
ENSG00000141452.11,RMC1,18,23503496,23531822,0.21538624450680363,PEL,0.7306550773796905,0.5152688328728868
ENSG00000283297.2,TEX52,12,2849046,2857039,0.21539031882215867,TSI,0.8476849163190961,0.6322945974969375
ENSG00000204444.11,APOM,6,31652416,31658210,0.21543213135526107,MSL,0.7909143855562026,0.5754822542009416
ENSG00000215012.9,RTL10,22,19846138,19854896,0.21543919097792133,PEL,0.8892232958445536,0.6737841048666323
ENSG00000124232.11,RBPJL,20,45306840,45317824,0.2154696132596685,CDX,0.8073005093378608,0.5918308960781923
ENSG00000077152.12,UBE2T,1,202331544,202341984,0.21549213744903903,PEL,0.5809931778518166,0.36550104040277753
ENSG00000179133.15,C10orf67,10,23202696,23344845,0.2155227369315767,CDX,0.5784069859751257,0.36288424904354905
ENSG00000124003.13,MOGAT1,2,222671658,222709930,0.2155373831775701,JPT,0.8861561197023275,0.6706187365247575
ENSG00000115091.12,ACTR3,2,113890063,113962596,0.21555872864773387,IBS,0.8657073067119796,0.6501485780642458
ENSG00000128908.19,INO80,15,40978880,41116280,0.21561969439728354,FIN,0.7017793970114579,0.4861597026141743
ENSG00000108788.12,MLX,17,42567072,42573239,0.21570697208001266,YRI,0.48420103912628565,0.268494067046273
ENSG00000211448.14,DIO2,14,80197526,80387757,0.21572047785178136,PJL,0.5190101954120646,0.3032897175602832
ENSG00000138119.17,MYOF,10,93306429,93482334,0.215749787595582,JPT,0.8205290670045937,0.6047792794090117
ENSG00000164978.18,NUDT2,9,34329506,34343711,0.2157711390267075,LWK,0.9064965320061418,0.6907253929794342
ENSG00000108784.10,NAGLU,17,42536241,42544449,0.21577136808679545,MXL,0.5815426851802967,0.3657713170935013
ENSG00000279263.1,OR2L8,1,247948858,247949796,0.21577333756211017,PJL,0.9555051198142088,0.7397317822520987
ENSG00000188293.6,IGFL1,19,46229742,46231243,0.21586276274686292,PEL,0.7032578277628174,0.48739506501595453
ENSG00000080839.12,RBL1,20,36996349,37095997,0.2158646218931782,ITU,0.6227185908319185,0.40685396893874026
ENSG00000146221.10,TCTE1,6,44278734,44297698,0.21588928212983993,CLM,0.7539842753931152,0.5380949932632753
ENSG00000156508.19,EEF1A1,6,73489308,73525587,0.21591270261680262,GIH,0.8915144435004249,0.6756017408836222
ENSG00000143742.14,SRP9,1,225777813,225790468,0.21592948379605192,ESN,0.9832689151268068,0.7673394313307549
ENSG00000166704.13,ZNF606,19,57977076,58003349,0.21597038603913274,ITU,0.6779133005966524,0.4619429145575197
ENSG00000172320.4,OR5A1,11,59436469,59451380,0.21605397365065873,CDX,0.704048690129664,0.4879947164790053
ENSG00000075945.13,KIFAP3,1,169921326,170085208,0.21609207539200675,MSL,0.7323712866053494,0.5162792112133427
ENSG00000157106.18,SMG1,16,18804860,18926408,0.21609292950724024,CHB,0.8650361840367651,0.6489432545295248
ENSG00000120733.15,KDM3B,5,138352685,138437028,0.2161320953787719,GWD,0.8186632771952124,0.6025311818164405
ENSG00000053372.5,MRTO4,1,19251805,19260128,0.21617459643160578,JPT,0.8852198761708208,0.669045279739215
ENSG00000157379.14,DHRS1,14,24290598,24299780,0.21625046196082573,MSL,0.7878482890136667,0.5715978270528409
ENSG00000101190.13,TCFL5,20,62841005,62861822,0.21634767896796023,STU,0.9346070618039796,0.7182593828360193
ENSG00000076924.12,XAB2,19,7619525,7629545,0.2163517365143038,LWK,0.8636628368719225,0.6473111003576186
ENSG00000010361.14,FUZ,19,49806866,49817376,0.21637890068113416,ASW,0.700211528291909,0.48383262761077483
ENSG00000115963.14,RND3,2,150468195,150539011,0.21639222745803993,PEL,0.6177499734916764,0.40135774603363644
ENSG00000113119.13,TMCO6,5,140639435,140645408,0.21640451810408529,LWK,0.6500424448217318,0.4336379267176465
ENSG00000116266.11,STXBP3,1,108746674,108809523,0.21642583935401616,CDX,0.8234331274090501,0.6070072880550339
ENSG00000168096.15,ANKS3,16,4696510,4734378,0.21644861785186748,GWD,0.7762697487010921,0.5598211308492247
ENSG00000175294.6,CATSPER1,11,66016752,66026479,0.21650629163582533,STU,0.8646899697660849,0.6481836781302596
ENSG00000136930.13,PSMB7,9,124353465,124415444,0.21651008128364826,ESN,0.5165675446049278,0.3000574633212796
ENSG00000122966.18,CIT,12,119685791,119877320,0.2165231630658708,CLM,0.5835752361851481,0.36705207311927723
ENSG00000133055.10,MYBPH,1,203167811,203175826,0.21656286287342974,ESN,0.9287383177570093,0.7121754548835796
ENSG00000114331.16,ACAP2,3,195274745,195443044,0.21660841012604598,TSI,0.7872081325779636,0.5705997224519177
ENSG00000184967.7,NOC4L,12,132144457,132152473,0.21661564446321124,LWK,0.5132630910149838,0.29664744655177255
ENSG00000166411.14,IDH3A,15,78131498,78171945,0.21665695981362842,PEL,0.8531993654151243,0.6365424056014959
ENSG00000186812.13,ZNF397,18,35241030,35267133,0.21666842605299272,LWK,0.4768479184367035,0.26017949238371074
ENSG00000164691.19,TAGAP,6,159034468,159095823,0.21668077004442565,BEB,0.5451904283978659,0.32850965835344026
ENSG00000139684.15,ESD,13,46771256,46797420,0.21669570727071122,ASW,0.7397405348159916,0.5230448275452804
ENSG00000168952.16,STXBP6,14,24809454,25050147,0.21670990628474612,PEL,0.7782315811807139,0.5615216748959677
ENSG00000139648.7,KRT71,12,52543909,52553145,0.21672562166728263,MSL,0.9268034694309287,0.7100778477636461
ENSG00000083223.18,TUT7,9,86287733,86354454,0.21682677082233717,LWK,0.5726160851379256,0.35578931431558847
ENSG00000132376.20,INPP5K,17,1494577,1516742,0.21693233400190012,ESN,0.8345239985182833,0.6175916645163831
ENSG00000255974.8,CYP2A6,19,40843541,40850447,0.21702758511145231,PEL,0.8786930461995438,0.6616654610880914
ENSG00000136213.10,CHST12,7,2403588,2448484,0.2171344165435746,GWD,0.528609201480698,0.31147478493712344
ENSG00000130812.11,ANGPTL6,19,10092338,10102678,0.21719624195080756,ESN,0.8987663472229576,0.68157010527215
ENSG00000213390.11,ARHGAP19,10,97222173,97292673,0.2172003175443239,MXL,0.583403671660688,0.36620335411636407
ENSG00000226763.5,SRRM5,19,43596617,43614498,0.2172007813737395,MSL,0.6496493837654058,0.4324486023916663
ENSG00000160883.11,HK3,5,176880869,176899346,0.21720920368995864,GBR,0.44295017737067827,0.22574097368071963
ENSG00000006659.13,LGALS14,19,39704481,39709444,0.21724902354058903,LWK,0.49452294014923004,0.277273916608641
ENSG00000164695.5,CHMP4C,8,81732448,81759515,0.21734526393815853,PEL,0.47822627698509523,0.26088101304693667
ENSG00000109689.20,STIM2,4,26857601,27025381,0.217354586720152,LWK,0.5486842801927252,0.3313296934725732
ENSG00000174099.12,MSRB3,12,65278643,65491430,0.2173821215481282,PUR,0.42658194334127614,0.20919982179314794
ENSG00000164663.15,USP49,6,41789896,41895375,0.21740736830993349,LWK,0.5913117275765131,0.3739043592665796
ENSG00000153208.19,MERTK,2,111898607,112029561,0.21741897841192384,CHB,0.8313310399576608,0.613912061545737
ENSG00000255730.5,ENSG00000255730,19,41350853,41425001,0.21745115688039393,PEL,0.5633609542407769,0.34590979736038296
ENSG00000143457.11,GOLPH3L,1,150646230,150697154,0.21750369276218612,GWD,0.7112395905160982,0.4937358977539121
ENSG00000156261.13,CCT8,21,29055805,29073797,0.21751293148949646,LWK,0.6518805779855503,0.43436764649605386
ENSG00000105643.11,ARRDC2,19,18001132,18014102,0.21751786186821911,MXL,0.8119757319968346,0.5944578701286155
ENSG00000059573.9,ALDH18A1,10,95605941,95656711,0.21755644650770203,GWD,0.8671477079796265,0.6495912614719245
ENSG00000127377.10,CRYGN,7,151428832,151440813,0.21755704982262933,PEL,0.8309791843670349,0.6134221345444055
ENSG00000105612.10,DNASE2,19,12875209,12881595,0.21757078592220164,MXL,0.5136866627839255,0.29611587686172386
ENSG00000017260.20,ATP2C1,3,130850595,131016712,0.2176358234295416,FIN,0.6658194334127614,0.4481836099832198
ENSG00000203784.3,LELP1,1,153203430,153205120,0.21767127625884092,ESN,0.7581215994928953,0.5404503232340543
ENSG00000129559.13,NEDD8,14,24216857,24232367,0.21767412343328574,IBS,0.7677610049614695,0.5500868815281837
ENSG00000161958.11,FGF11,17,7438273,7444937,0.21768599417527137,CHS,0.7988115449915111,0.5811255508162397
ENSG00000114942.15,EEF1B2,2,206159585,206162928,0.2177240578486224,LWK,0.7718546723782326,0.5541306145296102
ENSG00000129990.15,SYT5,19,55171196,55180289,0.21779499151103565,FIN,0.9442392909896603,0.7264442994786247
ENSG00000054267.22,ARID4B,1,235131634,235328219,0.21782912868348528,KHV,0.6865980475382003,0.46876891885471506
ENSG00000143147.15,GPR161,1,168079542,168137667,0.21792702273929138,ITU,0.7053203842499736,0.4873933615106822
ENSG00000037241.7,RPL26L1,5,172958729,172969771,0.2180602716468591,FIN,0.8848186911935723,0.6667584195467131
ENSG00000108669.18,CYTH1,17,78674048,78782297,0.2180820182614662,YRI,0.7386894647408666,0.5206074464794004
ENSG00000138593.9,SECISBP2L,15,48988476,49046447,0.21808398396286136,GWD,0.8134937460250159,0.5954097620621546
ENSG00000010704.20,HFE,6,26087226,26098343,0.21808623619371284,JPT,0.7833209627823137,0.5652347265886009
ENSG00000180626.10,ZNF594,17,5179535,5191868,0.21810786540594793,CLM,0.6744223023107908,0.45631443690484286
ENSG00000188629.14,ZNF177,19,9363013,9382617,0.21815110078665328,MSL,0.42108328479906815,0.20293218401241486
ENSG00000205838.15,TTC23L,5,34838833,34900511,0.2181875758695308,YRI,0.7737597289140679,0.555572153044537
ENSG00000134548.11,SPX,12,21526296,21541249,0.21820587456999205,MXL,0.7281717700565868,0.5099658954865948
ENSG00000116132.12,PRRX1,1,170662728,170739421,0.21830948735547226,MSL,0.646834840552118,0.42852535319664575
ENSG00000111837.12,MAK,6,10762723,10838553,0.2183494014196419,GIH,0.6060062278988758,0.38765682647923394
ENSG00000133874.2,RNF122,8,33547754,33567128,0.21835124688939483,PEL,0.7481069631983055,0.5297557163089106
ENSG00000170890.14,PLA2G1B,12,120322115,120327779,0.21841021851578168,ESN,0.7574490605980418,0.5390388420822602
ENSG00000125878.7,TCF15,20,604257,610309,0.21842732327243844,CHS,0.8563248860142084,0.63789756274177
ENSG00000091986.16,CCDC80,3,112596797,112649530,0.21853777589134127,FIN,0.8019272515486843,0.583389475657343
ENSG00000177427.13,MIEF2,17,18260597,18266552,0.2185570274977569,YRI,0.7202308466140732,0.5016738191163164
ENSG00000150201.15,FXYD4,10,43371636,43376335,0.21858327610797104,CLM,0.5551326778729253,0.3365494017649543
ENSG00000096063.16,SRPK1,6,35832966,35921342,0.2185859014480454,CHB,0.5853606938861857,0.3667747924381403
ENSG00000124212.6,PTGIS,20,49503874,49568137,0.21858617950754566,CHS,0.6668074547278391,0.4482212752202934
ENSG00000102445.20,RUBCNL,13,46334681,46438190,0.21860612795681855,CEU,0.6886952826179346,0.470089154661116
ENSG00000241370.6,RPP21,6,30345131,30346884,0.21867412646468912,LWK,0.7859220477021525,0.5672479212374634
ENSG00000255526.6,NEDD8-MDP1,14,24213955,24232352,0.21867893595642288,IBS,0.7664942468067139,0.547815310850291
ENSG00000023608.5,SNAPC1,14,61762420,61796428,0.21871196486214742,CEU,0.8660931067243746,0.6473811418622272
ENSG00000137210.14,TMEM14B,6,10747759,10852753,0.21872020341137832,GIH,0.6357206945690611,0.4170004911576828
ENSG00000262730.1,ENSG00000262730,17,7925931,7930622,0.2187269080544706,ESN,0.6331179150333722,0.41439100697890163
ENSG00000174332.6,GLIS1,1,53506237,53739164,0.21874174634197877,CLM,0.7633801330096063,0.5446383866676275
ENSG00000285837.1,ENSG00000285837,10,62374192,62672011,0.21882776512945412,PEL,0.567381154499151,0.34855338936969693
ENSG00000029364.12,SLC39A9,14,69398015,69462390,0.21884096321778249,MXL,0.8248089983022071,0.6059680350844246
ENSG00000147604.14,RPL7,8,73290242,73295789,0.21888525282381505,LWK,0.795155121121972,0.5762698682981569
ENSG00000109089.7,CDR2L,17,74987632,75005800,0.21888571125940048,TSI,0.8050775889369788,0.5861918776775783
ENSG00000107371.14,EXOSC3,9,37759234,37832117,0.21888912444350223,KHV,0.6477610356536503,0.42887191121014806
ENSG00000111700.13,SLCO1B3,12,20810702,20916911,0.21893209026379915,GIH,0.9360822556709774,0.7171501654071782
ENSG00000197265.9,GTF2E2,8,30578318,30658236,0.21899081600337802,LWK,0.6778853786315289,0.45889456262815087
ENSG00000068903.21,SIRT2,19,38878555,38899862,0.2191454439561603,PEL,0.5762324691882703,0.35708702523211
ENSG00000164983.9,TMEM65,8,124306189,124372701,0.2192431519501768,YRI,0.5679117147707979,0.34866856282062114
ENSG00000196263.8,ZNF471,19,56507850,56530221,0.21929451763705907,CDX,0.8124702522608281,0.593175734623769
ENSG00000172179.13,PRL,6,22287244,22302826,0.21930756159728124,JPT,0.5149909948087721,0.2956834332114908
ENSG00000132326.13,PER2,2,238244044,238290102,0.21935722984063113,PEL,0.6853247028862479,0.4659674730456168
ENSG00000198108.4,CHSY3,5,129904465,130186634,0.21941932413136603,IBS,0.5244347964208186,0.3050154722894526
ENSG00000186513.4,OR9Q2,11,58189070,58194053,0.21945388865278367,CDX,0.8735108804998147,0.654056991847031
ENSG00000197181.12,PIWIL2,8,22275316,22357568,0.219454267166306,YRI,0.6242918409488007,0.40483757378249474
ENSG00000007341.19,ST7L,1,112523514,112620825,0.2195199323252617,STU,0.7692674905850527,0.549747558259791
ENSG00000165512.5,ZNF22,10,45000923,45005326,0.21956901572510193,PEL,0.7817544604927783,0.5621854447676764
ENSG00000123843.13,C4BPB,1,207088860,207099993,0.21962616822429906,JPT,0.7119172078779239,0.49229103965362486
ENSG00000113303.12,BTNL8,5,180899077,180950906,0.21963209641611164,PJL,0.5674273309683909,0.3477952345522793
ENSG00000105613.10,MAST1,19,12833951,12874952,0.2196801186315009,TSI,0.5704982262932176,0.35081810766171667
ENSG00000102580.15,DNAJC3,13,95677139,95794988,0.21971741546277188,CEU,0.6050339847068819,0.38531656924410995
ENSG00000139793.21,MBNL2,13,97221434,97394120,0.21975806451612903,FIN,0.6536241859480065,0.4338661214318775
ENSG00000159496.15,RGL4,22,23688136,23699176,0.21977963767348235,GIH,0.7513812154696132,0.5316015777961309
ENSG00000132780.17,NASP,1,45583846,45618904,0.21983532143988177,ESN,0.6435580544210471,0.4237227329811653
ENSG00000286522.2,H3C2,6,26031589,26032099,0.21983857264231096,JPT,0.6950736575320766,0.4752350848897656
ENSG00000132182.13,NUP210,3,13316235,13420322,0.21984055752072224,MSL,0.5198053836797293,0.29996482615900705
ENSG00000154134.15,ROBO3,11,124865432,124881471,0.22000211999152003,KHV,0.774989388794567,0.554987268803047
ENSG00000112242.16,E2F3,6,20401879,20493714,0.22000950821404047,CLM,0.4575108202259052,0.23750131201186475
ENSG00000276600.5,RAB7B,1,205976740,206003461,0.22005097706032287,JPT,0.8989765773369909,0.678925600276668
ENSG00000240184.7,PCDHGC3,5,141475947,141512977,0.22005511977952089,KHV,0.6753638528711299,0.455308733091609
ENSG00000166148.4,AVPR1A,12,63142759,63151201,0.2200913727156821,CDX,0.9059432070093951,0.685851834293713
ENSG00000062194.16,GPBP1,5,57173948,57264679,0.22017474185861796,CHS,0.7061127282349828,0.48593798637636487
ENSG00000165637.14,VDAC2,10,75210154,75231448,0.22019368153675187,CEU,0.46116889287788393,0.24097521134113206
ENSG00000178342.5,KCNG2,18,79797938,79900184,0.22024594922679053,YRI,0.8777081563296517,0.6574622071028612
ENSG00000133104.14,SPART,13,36301638,36370180,0.22025757415813366,LWK,0.834576127769845,0.6143185536117114
ENSG00000171860.5,C3AR1,12,8056844,8066359,0.22026338147833474,JPT,0.6261449674379203,0.4058815859595855
ENSG00000115221.13,ITGB6,2,160099667,160271888,0.2203102663207497,PEL,0.7809559056783335,0.5606456393575838
ENSG00000197860.10,SGTB,5,65665928,65723035,0.22031648258283773,JPT,0.6005195631428268,0.3802030805599891
ENSG00000165113.13,GKAP1,9,83739425,83829516,0.22041591892747808,ESN,0.8115449915110357,0.5911290725835576
ENSG00000113722.18,CDX1,5,150166778,150184558,0.22045827380007407,CEU,0.5241181470463239,0.30365987324624977
ENSG00000118965.16,WDR35,2,19910263,19990105,0.2204741037959981,MSL,0.8260178959072377,0.6055437921112397
ENSG00000126247.11,CAPNS1,19,36139953,36150353,0.22049738634563598,ASW,0.7515399320305862,0.5310425456849502
ENSG00000166888.13,STAT6,12,57095408,57132139,0.2205288870008496,JPT,0.6162877178070548,0.3957588308062052
ENSG00000148019.14,CEP78,9,78236062,78279690,0.2205819881053526,JPT,0.778154286016837,0.5575722979114844
ENSG00000125695.12,ENSG00000125695,17,63702845,63752097,0.22059445737254071,BEB,0.6941667988788408,0.4735723415063001
