key,YRI,LWK,GWD,MSL,ESN,ACB,ASW,CEU,TSI,FIN,GBR,IBS,GIH,PJL,BEB,STU,ITU,CHB,JPT,CHS,CDX,KHV,MXL,PUR,CLM,PEL
rs1038165,267.92636,262.3369,253.10040000000004,252.84607,248.327,265.74121,250.44283999999996,210.60931,224.28861,211.149,220.90953,223.92002,239.33265000000003,239.63976,219.0747,195.43970000000002,217.29671,216.14077,213.13724000000002,222.93489,225.76123,218.80209999999997,190.62686000000002,225.72845999999998,199.67834,114.83014
rs191717432,214.20618,260.80134999999996,222.76640000000003,253.63429000000002,220.61083000000002,241.26115000000001,235.6424,181.92918,287.83167,155.846,196.68090000000004,259.92758000000003,155.02500999999998,172.34236,121.93456000000002,133.17322000000001,151.08304,116.70992,127.73427000000001,127.48747999999999,139.71909999999997,115.49685000000001,221.52200999999997,259.70486,220.93475999999998,170.48404000000002
rs72267004,149.84706,157.6643,124.56166999999998,180.30605,137.35705,155.12912,144.28196,179.73504,141.80826,177.46405,153.32734999999997,140.94812,173.00269,191.6987,196.64088,223.97657,209.08304,215.16086,155.84426,204.53323,240.45987999999997,204.53932,132.81275,140.69089,154.91887,115.5534
rs186956666,219.89482,204.36039,225.62203,238.07057,209.06534999999997,220.53108,174.67193,180.85791999999998,166.00731,180.59054,163.94308999999998,181.35672,131.45816,151.93767,134.82766999999998,131.23573000000002,134.73690000000002,125.56536,149.24415000000002,136.70977,133.71407000000002,136.07815000000002,126.44986,198.14104999999998,160.07013999999998,116.17139
rs7701967,312.55533,275.16012,299.85594,302.20233,261.44921,331.03123000000005,285.78514,163.46313999999998,152.00698,164.29631,154.97078,144.91996,159.45012,148.79755,168.05094,172.03177,173.02444,124.56109,116.464,141.65253,121.31077,142.77048000000002,163.99819,189.35288999999997,169.61809999999997,152.59713
rs112169037,427.02181,336.54151999999993,376.01806,390.77239000000003,405.80541000000005,415.79794,371.39459,244.23771,255.84177,187.32869,232.51475,197.36704,275.54495,262.41317,249.12884999999997,284.33688,290.21459999999996,280.28123000000005,217.23175,304.52001,281.96468,306.09355000000005,243.34683,273.35341999999997,258.9903,117.80235
rs1160496,552.1411499999999,502.24752,533.5907199999999,551.5681099999999,520.58654,509.44097000000005,432.94506,128.90819,167.6693,179.38559,118.20197,183.91481,247.00779,302.7629,277.99313,266.47258999999997,306.93687,135.44334,155.06706,121.23943000000001,157.02456,162.95506,147.38959999999997,186.4497,233.56658000000002,180.30401999999998
rs17153607,519.4482899999999,556.7260500000001,509.8055,571.80953,558.8848099999999,526.95726,558.5031700000001,411.96588,461.7148,438.46317999999997,382.39255,424.4875,396.67969,442.72908,363.12494999999996,444.45226,443.77308,130.45476,172.99979000000002,174.27057000000002,178.26009999999997,181.47736,218.64985,384.82275,359.22677,118.465
rs72883919,298.497,306.17069,332.35769,324.09326999999996,301.48487,317.33191999999997,300.78626,152.81724000000003,132.39602,151.40291,142.67884,189.42278,123.28712,136.80315000000002,126.75059,131.79426999999998,133.11406,120.61970000000001,119.25670000000001,132.25913999999997,139.34732,121.00540000000001,237.28119,240.06925,216.64131,217.84045999999998
rs1757459,270.72833999999995,277.56741000000005,249.28283999999996,307.30053,279.70673999999997,263.79966,302.70055,272.08380000000005,291.24844999999993,255.54829,268.21056,246.84858000000003,312.20762,287.49904,309.21191999999996,321.88405000000006,313.63036,136.16515,124.64547999999999,119.73549,139.99692,154.87479000000002,229.00575,284.04833,285.17411,174.45298
rs113686375,350.51488,253.35705000000002,399.37437,319.35873000000004,321.82547000000005,361.25271000000004,322.72882,261.26042,316.75192,229.00865000000002,299.0393,274.11119,358.26223000000005,328.66773000000006,341.43643,328.9238,324.26988,171.27487,219.60916999999998,162.56762,190.79506,215.29774000000003,192.83811000000003,311.90486,228.02236000000002,119.83177
rs5896935,348.23808999999994,375.67499,370.37582000000003,379.3345,357.773,347.75901,325.81065,161.16257000000002,170.79115000000002,119.84627,145.61857,132.38703,255.16201,249.87183000000002,245.46644,227.98582000000002,209.86140000000003,300.74101999999993,269.21715,274.31332000000003,309.0559,313.38154,240.42218,233.72375999999997,172.09731,169.86199000000002
rs73396583,263.35683,295.82377999999994,291.07532000000003,245.31042,249.69319000000002,219.37079,253.98461,143.67586000000003,120.23226,120.47731000000002,134.21548,140.44555,175.93575,174.10295000000002,174.35728,226.61528,232.8265,210.11602,291.09011,177.93384999999998,204.15072,220.20076999999998,202.66157,236.52603,169.79934999999998,177.76013999999998
rs111402414,316.11972000000003,309.17915000000005,375.97426999999993,372.57112,317.30233999999996,323.55677,331.58687,133.44756,148.49972,167.80386000000001,148.3495,128.82264,268.04497000000003,252.80779,260.31733999999994,305.19077999999996,281.05233999999996,120.30476,141.8158,122.26429,219.08572,148.77783000000002,232.27666,232.18415000000002,221.75140000000002,172.9705
rs4573547,369.27382,344.62033999999994,357.13558,371.62630000000007,383.06738,389.98968,326.27755,183.78924,182.66665000000003,214.57535,197.97691,183.6918,236.78645,223.49952,208.15909999999997,222.11825,235.944,142.66317999999998,159.63484999999997,142.28589,151.98842,127.74761,135.37229000000002,224.23641,194.19821,120.86533000000001
rs10645486,351.18072,387.17609999999996,332.91275,373.04730000000006,339.1405,348.50663000000003,317.59524,128.79393000000002,151.74511,151.81325999999999,122.54588000000001,150.423,232.08091000000002,252.68569999999997,303.04797,273.86730000000006,268.42834999999997,366.71979,372.88693,363.27835999999996,377.66177999999996,362.60033999999996,242.00587000000002,238.91940000000002,247.23398999999998,288.73994999999996
rs72725826,210.33033,228.05687,213.77059999999997,256.18861000000004,193.25339,189.16961,176.9145,158.833,165.57956,123.02728,133.19178,138.37466,185.16848000000002,182.61358,187.11815,186.57672,183.15211000000002,283.88766999999996,314.1425,294.31809999999996,257.9289,292.19994,177.78537,184.69200999999998,186.35458000000003,133.06244
rs11518785,226.3102,195.09779,231.69375999999997,264.1059,213.69868,236.16179,224.94082,276.00953,294.07624,213.32197,311.02123000000006,261.18820999999997,343.22080000000005,305.76788,312.49414,328.84985,334.51094,209.51398,157.56338,194.11962,153.80584999999996,195.83584,201.30437,265.14236,196.83401999999998,123.85059
rs140372346,302.78958,281.69759,318.06561999999997,286.63309999999996,291.20552999999995,298.42305000000005,290.81519000000003,245.26199,249.93331,188.58323000000001,227.48325,250.34598,199.59626999999998,198.6703,191.01024,150.30352,195.20973,126.98316999999999,123.9895,138.35697,156.69048,146.15100999999999,191.47105,236.15686000000002,244.04979,143.00509
rs602049,296.75265,390.25039000000004,294.02085,339.03117,292.38496000000004,315.91962,332.24865,301.62667999999996,283.35436,305.20701999999994,305.51181,254.30563999999998,237.8145,257.12095999999997,256.74541000000005,201.99166999999997,235.98692,371.4581,287.32126999999997,245.47949,278.50846,316.26327,189.15975,270.88059,229.29894000000002,124.29864
rs3096337,392.51355000000007,457.13599,391.42025,413.58437,377.47647,456.27846,465.57876,393.3125,406.38453999999996,372.58881,388.15717,424.41558000000003,451.30815,454.80497,435.16791,421.61998000000006,429.00483,299.29247000000004,291.43956,312.08118,392.86822,374.15162,225.52865000000003,365.65723,325.59894999999995,125.31799000000001
rs5793350,361.04130000000004,363.32302,363.47962,366.95063,355.26479,383.71234,393.05324,218.54834999999997,216.63290000000003,160.63071,206.67661999999999,190.17040000000003,198.45076999999998,204.54425,158.29563000000002,205.80604,200.60315000000003,190.74547,179.82349000000002,172.05758000000003,138.21052,125.70021,201.89625999999998,277.57552999999996,244.90151999999998,165.66743
rs76153647,248.30641000000003,251.22583999999998,244.6005,260.81382,286.28423000000004,242.88428,270.15617,150.01236,151.15641,141.99821,151.65869,171.50658,201.65324,187.04565000000002,188.48144,213.23439,192.39209,189.13249000000002,148.54119,160.82037,198.53690000000003,172.76373,172.47953,184.20597,153.97956,125.9325
rs34789728,241.41427,275.0534,305.17627999999996,256.67175,276.75077,229.18468,284.67937,132.64309999999998,144.35678,133.59342999999998,145.76211999999998,125.99514,202.09056,160.27662,165.06016999999997,191.98116000000002,208.65036,147.98932000000002,137.59600999999998,164.31632000000002,184.26281,198.03200999999999,194.43427,161.89366,180.95042999999998,137.76102
rs56309796,556.82958,456.05458000000004,476.0109299999999,499.10073,537.40016,475.46833999999996,449.32774,182.44393,174.62292,203.80997,191.19671,199.14271,190.81971,215.73709,189.59504,196.43962,172.99486000000002,133.66187,126.00847999999999,129.43715,185.32653,175.63618,302.38619,263.87622000000005,252.27534999999997,342.95255000000003
rs74317099,326.70037,299.03553,300.05633,335.94586,352.34826,314.18251999999995,304.62701999999996,157.95400999999998,219.33686,175.37866,196.04695999999998,205.54997,126.51627,152.05744,155.17871,145.58666999999997,158.70482,174.96222,226.47347,188.5522,212.7817,194.56999000000002,226.19361999999998,234.9783,222.96882,166.13461999999998
3:56555433,308.30276999999995,402.96921000000003,324.94268,340.01630000000006,351.03891000000004,365.76308,404.11268,253.62733000000003,255.27975,302.43809999999996,286.12733999999995,276.27198000000004,475.03508,466.23648000000003,470.989,464.22184999999996,459.95015,343.35855000000004,293.9875,312.86476,331.69997,290.37728999999996,310.53751,287.22006,242.28833000000003,126.82628
rs12874404,444.27623000000006,474.58673999999996,430.37856,416.72014,421.03157,422.40094999999997,391.87497,368.05872000000005,397.99426,293.69257,386.08483,400.78261,275.89352999999994,269.35519,249.83007,288.65237,316.37869,170.40864,221.49967999999998,169.23326999999998,148.84598,127.26534,280.49322,335.18606,312.73251999999997,323.86881
rs603424,141.62556,155.51888,127.73804000000001,136.10192999999998,129.26256999999998,138.10670000000002,172.13617,192.46865000000003,212.18981,203.65047,213.53222,196.22821,141.21608,145.81287,173.36171,140.40495,142.28473000000002,160.69045,149.33405,167.22125,186.03384,172.06744,171.09768,205.35132000000002,178.68031,164.95866999999998
rs6437198,252.03145999999998,269.42682,241.05583000000001,233.98737,262.34647,314.04767,345.59590000000003,288.77475,317.49026000000003,291.13158000000004,302.68373,308.01451000000003,246.49883999999997,261.47966,300.83614,280.02052,289.92373000000003,295.61179,321.04131,270.28899,302.45637,219.21506,226.13881,302.27599,273.00223000000005,127.93176
rs36183311,411.62019999999995,416.92488000000003,462.38034999999996,474.97273,403.38072000000005,418.61528999999996,402.77230000000003,258.79861,278.45655000000005,265.71191999999996,266.14633999999995,277.71763,212.39078,249.83616000000004,214.82388,225.26504,228.28538999999998,141.72648,134.42457000000002,148.39126,137.12766,128.85454000000001,247.43844,299.03524,273.00861,188.48086
rs200294635,319.26187,306.13966000000005,295.32991000000004,359.75486,325.59344,350.39511,327.19047,181.75953,183.56971,222.21742999999998,189.16149000000001,157.37633000000002,134.37759,130.39038,128.96474,150.78984999999997,145.57797,171.68696,167.66205,170.43474000000003,167.86679,180.86661999999998,184.80134,212.46995,188.79493,143.24869
rs7146689,371.48536,320.52308,421.24733000000003,395.60233999999997,381.48078999999996,410.74324,428.87288,210.32540000000003,233.45406,201.72458,194.84404,221.83028,261.67163999999997,296.41769999999997,234.32783,222.18640000000002,289.47219999999993,163.94744,129.02418999999998,179.84582,198.37566,191.30691000000002,223.44007000000002,302.09242,210.34628,195.141
rs9994654,328.78547000000003,324.02048,302.97982,320.5805,329.63284999999996,325.04244,312.07016000000004,154.59261999999998,158.02129000000002,129.23357,149.96451,140.97683,137.73724,184.41158000000001,178.60114,225.99729000000002,163.70181,176.56099000000003,189.55966,158.85416999999998,192.7775,186.87919,213.10157,197.97604,190.38558,202.507
rs112166539,334.33955000000003,399.39989,334.22644999999994,369.17174,337.29465000000005,370.63798,356.11594,203.56666,201.80433000000002,187.15904,183.1118,184.60878,226.41720999999998,228.59279,216.17006,201.29712,201.21940000000004,205.26664,201.50011999999998,193.52222,222.50772,196.0255,163.58552,167.33116,225.52284999999998,129.35711
rs10511190,237.33948,240.38535,188.83059999999998,269.57733,242.82831,256.22805,211.30588999999998,172.98616,158.53024000000002,132.14691,129.44295000000002,176.76254,200.92099000000002,216.86519,201.07672,231.89183000000003,214.51619,186.85134999999997,190.06426,188.80972,176.88201999999998,185.21256,167.49907000000002,182.98333000000002,169.83154000000002,151.60939
rs113569731,231.09462,209.873,211.17336,214.8465,226.01498,228.91729999999998,217.97705,135.94127,140.1947,130.23784,132.61468,138.43208,139.06892,154.90698,142.64838999999998,152.43444,144.90256,190.23623,189.08870000000002,175.87021,172.63468,187.427,192.36425,160.72003,189.60519,186.19856
rs641445,326.29814,341.78762,325.24978999999996,311.93386,360.95198000000005,315.00176999999996,321.61202999999995,130.55713,133.96927,161.37369,175.08141,144.90749000000002,151.11929,163.40543,205.62972,206.75956,141.73547,244.59759999999997,269.40942,240.7522,198.80688999999998,210.54377,239.01365,238.34548999999998,258.54254000000003,239.06005000000002
rs10778208,408.45658999999995,401.06158999999997,391.49536,397.41861,359.19081,388.70991000000004,367.66490000000005,130.60729999999998,190.80579,198.4789,162.58763000000002,163.69195000000002,233.40389,214.09308000000001,289.83817999999997,282.41418,268.63715,336.61053999999996,328.18082,370.33232,375.55696,342.39140000000003,160.42713,217.02382,205.26287,175.30645
rs72847650,336.49859999999995,365.39391,367.79684999999995,359.36945,348.94772,360.30933999999996,383.99248000000006,147.57172,148.86454,132.42734,131.50427,135.0298,138.70033,167.08088999999998,175.29688000000002,238.24312000000003,187.51661000000001,348.10469,320.56194,353.07876999999996,315.13516999999996,372.16106,277.08833000000004,238.93796,203.92684,269.54194999999993
rs9890899,299.26231,278.78628,355.36832,364.08658999999994,292.70628,336.81122000000005,299.05728,165.19241,131.99263,172.09528,157.7078,146.59094,169.94058,156.20502,175.26788,155.87384,159.74534,188.88859999999997,166.77494000000002,185.67453,198.30895999999998,164.76553,154.15994,194.76109999999997,143.39804,142.04316
rs4896022,584.72671,623.69401,566.15453,623.21928,606.31808,627.60263,610.31486,257.91701,335.14342999999997,216.54155,254.23923000000002,288.16024,257.14126,276.14757000000003,269.50744,303.07001,259.59495,186.82699000000002,245.64884999999998,201.93511999999998,210.38427,227.14800999999997,186.40156,336.47366000000005,269.41812,132.54682
rs17711548,247.78006,269.17046000000005,261.63568,281.74544000000003,234.04247,288.99747,246.33615000000003,168.41836999999998,167.26997,143.95049000000003,133.21933,178.81690000000003,234.51923000000002,255.82582,268.77635,288.01842999999997,247.37869999999998,253.27294999999998,254.50748000000002,254.06262000000004,306.59931,297.47272000000004,218.77687,194.83186,206.81640000000002,239.13893
rs2316775,374.87430000000006,383.62069999999994,419.59984,451.72343,420.26771,423.43508999999995,328.34931,244.26671,248.37978,261.66816000000006,222.45551999999998,282.15347,204.63879,199.75432,202.98869,202.90111000000002,195.77378,134.04844,143.40413,136.10338000000002,152.92076999999998,172.02307000000002,285.85155000000003,281.51431,285.82835,191.77961000000002
rs58235019,199.79086,221.6006,196.99584,207.58258,192.57711,206.98924000000002,209.20948,166.28426,180.33273,170.15953,159.51363,180.63288,188.90629,189.33665000000002,150.07470999999998,195.19407,182.41290000000004,162.13088,144.01429000000002,156.64031,169.42873,149.83633,203.54868,224.68533000000002,202.826,134.50519
rs56266105,185.70556,149.60229999999999,161.9795,184.31791,183.20373,224.56266,201.53984999999997,180.13379,206.30165000000002,196.44252,183.5004,198.37275999999997,153.22353,152.82333000000003,170.70444,161.94383000000002,157.95053,209.19729999999998,220.22281,202.84775,212.58740000000003,172.81245,170.99501999999998,211.43986999999998,242.77408000000003,134.58262
rs147297128,392.89055,477.02999000000005,434.28312,446.68265,456.54033000000004,436.02544,412.7164,335.58133000000004,417.88275,328.93888,302.70693,382.17621,191.67753,180.03867,201.34729000000002,192.53216,262.45608999999996,150.66602,151.06129,178.54691,135.28036,136.42963,249.75495999999998,324.94674,325.65782,147.09757000000002
rs11600393,432.28096,349.03646000000003,396.31109999999995,449.007,417.13716000000005,409.00672000000003,444.94932,147.55664,167.47007000000002,156.73891,160.41727,165.97193,150.57292999999999,164.17625,179.24639,156.40686000000002,185.32566,198.1773,140.88751,201.03350999999998,207.74498,187.63666999999998,212.73472,183.15327,135.36938999999998,208.03440000000003
rs6583435,198.60882,186.55641999999997,173.02531,205.82170000000002,187.18775,188.11691,199.52348,239.39238999999998,234.89623,244.40388,236.9851,242.21264,245.73208000000002,272.10091000000006,266.8725,256.20020999999997,271.29732,186.12750999999997,217.79348000000002,171.13654,206.75898,197.51638999999997,200.13190000000003,224.91384999999997,203.87986,135.41956
rs145930990,406.65684999999996,393.76519,386.82839,393.86408,378.51757000000003,399.39438,394.64389,257.4243,302.93081,257.88946,291.47726,339.61581,269.30386,246.94631,238.57487999999998,246.21899,208.71966999999998,196.66727,135.76872,144.57659999999998,173.80947,175.06865000000002,213.06532,279.77286,266.50536,163.26623
rs4841233,223.63959,259.83681,224.00586,275.72823000000005,181.45619,200.92795,200.25747,145.21286,150.88149,188.23871,150.08457,136.40382,243.1882,265.70496,272.92306,266.80144999999993,286.77172,347.52846,358.36982,337.60756,361.16774,346.173,272.29318,188.04702,197.79769,219.61004
rs150494852,375.04975,386.96469,382.3824,371.4639,369.42056,377.30537,354.00735,138.45818,148.85787,162.18917,141.05513,156.06088999999997,256.62216,250.23027,235.89383,251.27862000000002,265.19716999999997,216.01143,183.46212,199.5548,219.04947,197.59584999999998,214.55041,186.39866,255.59933,212.88233000000002
rs1332455,460.34977,464.37033,427.41098999999997,481.04098,499.32953999999995,498.54335000000003,426.43456,266.36123000000003,303.05753999999996,269.53702,254.38219999999998,278.63316000000003,271.74769,278.36926,202.99246,246.07137999999998,278.023,168.99692,151.04940000000002,141.09776,139.12663,142.83979000000002,307.01226999999994,346.96006,367.00253999999995,368.94641
7:26865199,245.71468,215.75941999999998,247.69595999999999,285.37594999999993,223.59986,249.39855000000003,273.06458000000003,227.69263,216.20979,197.88237,270.92119,266.05933999999996,191.93679,178.56634,195.9153,161.45895000000002,190.34440000000004,152.65223,139.52422,145.26709,143.14603,193.36765000000003,180.80079,219.86234,203.36104999999998,141.49999000000003
14:64778362,523.98592,535.46267,497.38219,542.18487,527.2548,563.73825,502.23041,226.44070000000002,236.57300999999998,238.49687000000003,216.11989,259.85247,361.88867999999997,302.26758,268.42341999999996,304.08762,334.37928,258.37637,283.04290000000003,255.85714,231.38578,246.88541000000004,144.30603,274.55373000000003,184.02095,140.6645
rs36094528,353.41662,322.1204,320.86354,365.08332,334.42162,311.47276,317.30321000000004,160.08638,140.99336000000002,157.82206,149.76499,170.62700999999998,204.59007,198.24197,237.26059999999998,229.26066,221.17198000000002,252.14021,226.51958000000002,271.35444999999993,248.83856,259.08339,237.1997,182.85805,200.74989,186.55932
rs76798990,397.61233000000004,389.63153,422.40298,446.36307,412.42292,501.77511,396.75306,423.11869999999993,424.28189000000003,358.88718,370.30361,440.74983000000003,389.04833999999994,388.07858,387.93126,395.50258,356.03184,216.25590000000003,282.30311,141.1691,235.48434999999998,198.29214,281.90146000000004,354.29386999999997,374.5495,218.93259999999998
rs1326798,308.8355,341.64001,254.25025,304.36834,286.39762,345.19483,395.12413,265.08639,292.22575,248.14372,276.25922,296.18367,401.5195,389.22205,326.22853999999995,348.348,371.61876,163.03162,155.51395000000002,142.72379,201.60104,142.40913999999998,325.00938,403.6655,363.20092999999997,286.11341999999996
rs1813006,216.18021,157.12113,177.5235,244.57353,217.7349,208.67037,208.29047,186.93458,169.71786,153.05823,195.17812,195.2483,168.83655,154.0741,160.40509,170.65543,143.38818,172.30002,169.50297,202.57689,175.71041999999997,203.71398000000002,196.69047,183.33539,178.76557,183.49721
rs140024501,436.3485,437.78864,429.5204499999999,424.25898000000007,421.01591,458.00512,474.10823999999997,453.96368,447.89252999999997,443.16147,447.92094999999995,436.73681,393.75359,397.09381,400.19855000000007,389.95052999999996,370.73251999999997,197.97198,181.70704,143.8545,173.48873,199.77259,429.89455000000004,482.79983000000004,414.66288000000003,364.58307
rs2579643,297.92308999999995,311.31007,315.77491000000003,322.57077,299.66019,308.03568,286.85611,151.52963999999997,146.17159999999998,184.40026999999998,146.05966,149.39553,169.62476999999998,150.99227,169.16250999999997,175.45986000000002,152.46808000000001,165.60508000000002,164.82962,171.01532,171.62025999999997,164.15420999999998,161.23884,184.97302,169.10857000000001,165.51112
rs369604532,461.18352,508.62375,495.83185000000003,512.52425,448.485,440.57380000000006,462.02567999999997,194.95104999999998,210.04758,154.66163999999998,208.22638,181.92454,146.55846,172.31307,174.57100999999997,174.30334,167.88651,231.20713999999998,211.08809999999997,255.86903,280.3836,284.79972000000004,264.2103000000001,252.93249,228.03512,193.33865000000003
rs6069740,449.64587,436.27628999999996,418.68112,424.16531,454.81773000000004,423.99769,418.99316000000005,151.81384,181.89583000000002,162.31474000000003,169.60186000000002,191.83384,175.23047,174.04524,148.51625,159.25843,147.71353,176.38873,189.43148000000002,200.16699000000003,197.02629000000002,190.71966,184.97853,182.02372,201.14776999999998,157.23539
5:101463377,508.6484,451.51086,478.98488000000003,505.95575,526.60781,474.15608999999995,495.5253200000001,207.72207,207.54662,192.18619,181.52027999999999,166.74478,281.28927,287.22209,290.27926999999994,329.96229,316.47381,232.79170000000002,204.93575,226.1362,262.94938,280.76292,236.04869,254.40975,274.4705,147.88579000000001
rs56792959,644.75062,595.30823,583.9338500000001,643.1953500000001,616.6391799999999,674.80999,645.01684,193.15884999999997,266.93688000000003,214.74529,148.40547,205.46180999999999,368.03580999999997,390.45687,337.19808,333.81755000000004,350.56244,249.00096,282.63776999999993,270.64858999999996,273.17652,294.8836,166.94894,218.23544,243.16644999999997,241.78866000000002
rs12365699,441.93187,466.99164,428.04116000000005,502.79156,497.89577999999995,457.12294,534.9861999999999,447.23336,438.15143,410.78529,468.89635999999996,436.76755,522.50402,538.25073,525.91732,538.30177,576.29902,431.46693,348.24127999999996,460.4939,345.33808999999997,455.53548000000006,269.19888000000003,438.40199,427.92632000000003,148.66183
rs4730640,195.04066,187.43338,197.38966,202.0488,166.81350999999998,213.91821,253.34341999999998,179.78202,164.18001999999998,191.95738,192.30248,177.68503,219.24667,241.24287999999999,200.33084,233.65619,217.93180999999998,168.48623,149.19716999999997,182.84993,175.90182000000001,178.31085,215.36704999999998,217.09429,205.39713999999998,180.09405999999998
rs58277565,515.22125,538.4893999999999,497.03999000000005,487.19622999999996,484.53606,475.73427000000004,477.02302999999995,217.02643,190.08514,231.18394,187.7663,200.32881,209.38927999999999,232.78009999999998,209.66970999999998,200.36999000000003,228.51478,166.79466,181.18446,204.69186000000002,221.07338000000001,243.45268,238.51833000000002,262.33081,262.44304,149.25807
rs6533107,388.43093,331.70577,372.17237,369.84454,341.52662,384.42574,414.86326999999994,301.33668,344.2619,242.14478,332.59491,297.56842,377.23490000000004,372.45686,318.37359999999995,323.52777,372.09465,193.39752,180.51311,228.80043,149.42569,162.44524,311.22394,343.78252999999995,304.13721000000004,237.36413000000002
rs77095725,454.50424,434.29326999999995,455.79764,480.53029,472.74698000000006,437.27128,382.09878,210.18649000000002,236.20325999999997,223.39976,231.74799000000002,213.95040000000003,224.88369,252.22112,229.54979,213.02414,245.30549,186.11649000000003,150.83886,179.12082,177.87933,199.17519000000001,189.33694,202.91009999999997,223.74138,157.63442999999998
rs544087541,265.32390000000004,248.59437999999997,248.89076,260.02589,249.57834999999997,248.18374,244.52452,203.86709999999997,211.874,240.88559999999998,234.08684,187.24575,150.93398000000002,216.31738,210.28596,188.99734999999998,172.24898000000002,153.50686000000002,170.06208999999998,182.13595,184.77756,202.67433000000003,245.75208999999998,255.33919999999998,233.22612,251.61588999999998
rs112555644,200.3755,166.58818,182.18815000000004,181.61482,182.31256,201.93164,196.94799000000003,165.37859,160.95434999999998,170.69603,156.99846,166.95822,188.22247,183.65729000000002,190.19186000000002,188.52175,179.23972,164.60052,151.4525,156.50865000000002,165.87014,154.87913999999998,181.11225,176.48153,191.1883,174.09395999999998
rs6788891,250.95382,278.68158999999997,278.33823000000007,305.32012,301.27461999999997,286.04237,296.07608,196.1937,188.81609999999998,180.92520000000002,193.67215000000002,187.62652,162.73814,184.33067,202.41188,215.37546,213.45856,266.92412,313.96241000000003,301.82562,284.46564,288.82811,193.98854,217.61919,194.47603,155.16653
rs34555420,364.59496,404.87276999999995,384.31583,368.86318,375.97601000000003,407.57644,405.91996,346.25130000000007,293.87469,363.98451,388.42948,356.27022000000005,324.70546,309.92097,332.05812,339.87014,321.44296,237.50768,155.51916999999997,172.46648000000002,223.02247,322.21551999999997,339.84027,396.21018,369.91558999999995,244.97344
rs10893779,339.18139,351.69866,313.69648000000007,337.85985999999997,367.59269,325.786,270.79214,155.65982,182.91488999999999,174.02871,159.33818,157.37951999999999,199.16098000000002,207.21921,217.54031,233.51815000000002,178.01563000000002,230.27595000000002,195.6862,215.50857000000002,243.17602,217.39559999999997,209.02707,210.65484,185.76646,172.49634999999998
rs12821256,317.22026999999997,316.20005000000003,339.02508,317.13124,318.60676,313.99778999999995,302.60224,224.3382,218.04752,192.13631,240.19337000000002,217.05427,187.56562,193.69274000000001,196.75427,213.14797000000002,193.95287,158.65436000000003,156.04465000000002,175.61008,159.82712,171.06781,194.70049000000003,231.76858000000001,246.66617,194.08047
rs113700152,426.42615,438.79088,426.94322000000005,411.31801999999993,445.61834999999996,409.18072,415.27739,306.88466999999997,282.13462,333.69807000000003,305.81311999999997,332.60245,265.42772,298.88763,230.12688999999997,269.39318,228.26683000000003,184.98172,156.65133000000003,184.31675,208.89541,201.6399,247.20586,328.106,278.39971,176.71585
rs35979828,484.80111999999997,487.86960999999997,477.13874000000004,515.5243,451.37775,500.13748,482.49562,374.09217,369.88079,441.44496000000004,387.92053,332.72598999999997,414.53934,342.51233,358.46581,406.33872,412.27327999999994,178.78471,232.05771,215.32877,258.09188,241.16893,319.51301,329.36808,336.32054,156.76588
rs17418327,450.58315000000005,481.89706,499.42263,492.12217,464.65105000000005,466.8275,460.78535,242.40578,301.18762,304.84858,260.74016000000006,300.62994999999995,192.10267,209.90316,203.06293,183.72630999999998,176.95713,156.89290000000003,209.37043,189.52804999999998,233.24236000000002,253.64357,346.30988,299.03263,369.39417,243.0954
rs71138837,252.06365000000002,263.38873000000007,276.486,257.40603,276.23225,287.97202999999996,282.36662,211.72000999999997,232.48400999999998,194.17936,227.68161,208.655,232.97382000000002,237.29366000000002,222.89603,219.68631,232.45008,259.65672,252.85969999999998,256.20224,254.39699,230.88988,189.96508000000003,204.89166999999998,204.28296,157.76754
rs477238,461.42798999999997,429.39807,457.01244999999994,434.83499,420.65833999999995,434.01342,433.09731,256.01461,241.49315,236.02259,262.35662,251.47001999999998,300.70360999999997,278.19061999999997,237.41053,295.44939,300.98056,221.02958999999998,158.08799000000002,243.89406,229.45351,240.65244,216.10597,301.25606,243.24127,248.14111000000003
rs72892915,286.07716999999997,283.17543,312.91783000000004,335.55871,304.66762,302.441,353.8145,244.04486000000003,274.25387,257.53914,241.56216999999998,278.50759,303.30288,265.65826999999996,249.71348999999998,246.71633999999997,263.81329,190.37484999999998,200.82963999999998,191.97100999999998,244.01528,220.68797,173.92141,284.40676999999994,257.82073,158.3458
rs562047,227.66305,264.25612,242.34691000000004,235.34196,217.68937,253.46434999999997,260.74103,182.12319,225.76529000000002,209.34955,201.44589,198.14308000000003,211.63359,219.30728,207.10784999999998,208.92644,227.63695,226.88469,204.83106,163.76909,158.38872,209.94057,231.81875,245.44613999999999,231.82077999999998,240.61097
14:91263200,326.05222000000003,320.12607,355.77780000000007,349.39229,342.04601,296.7251,320.11940000000004,194.35713,202.27297000000002,221.5832,184.19959,209.58329,259.40065000000004,297.6937,293.92283000000003,303.07407,275.03861,285.4992,202.09665,239.53101,249.73059999999998,224.04675,190.91859999999997,232.42891,163.39934,158.5488
rs116380454,322.2509,335.08949,372.99742,371.96792,297.18591000000004,348.72094,379.30782,214.75022,178.83429999999998,232.51069,208.01439,201.16517,217.74534,209.82775999999998,220.37883000000002,266.30526000000003,224.19754999999998,233.39548000000002,225.127,183.20663000000002,232.53359999999998,209.77092,186.41432,212.99688,185.23286000000002,158.73846
